domain,host,class,type,usage,selector,matching_type,certificate
www.brunssum.nl,_443._tcp.www.brunssum.nl,IN,TLSA,3,0,1,14ce72045dee063da03f9074f276c1e322878aae86aac2116ecc0bf9bec06849
www.brutsellog.net,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
www.brutsellog.net,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.brutsellog.net,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
www.brutsellog.net,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
www.brutsellog.nl,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
www.brutsellog.nl,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.brutsellog.nl,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
www.brutsellog.nl,bit-le.tlsa.bit.nl,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
www.bs-heilighart.nl,_443._tcp.www.bs-heilighart.nl,IN,TLSA,3,0,1,873825c220e98708d9d8341c0c74b2f487490ce203d90da10206498e040ee289
www.bsbaptist.nl,_443._tcp.www.bsbaptist.nl,IN,TLSA,3,0,1,67a99ecdc0604b99631b2624156bef0afe614e2c7748153a0c9aaec27bf25515
www.bsbuizerd.nl,_443._tcp.www.bsbuizerd.nl,IN,TLSA,3,0,1,52d53a45cce8e8a17f732b35ab46e0466f96315a68c1f40b97d3be25289177b3
www.bsroncalli.nl,_443._tcp.www.bsroncalli.nl,IN,TLSA,3,0,1,f7b8d08eb2e3223ec11d2da58583ddd83f2b4a8048fc60293719142a100f35b7
www.bsrv.be,_443._tcp.www.bsrv.be,IN,TLSA,3,0,1,887dc846bb39c5ff797264830b5ee0b3ffca51651122c88b8ae64dbc45226f83
www.bss-systems.dev,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,911e3fdd3ed8f5fc3139e1da127b68b521f46bf0a308871ebf26520ab436ce77
www.bss-systems.dev,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,9b0601a1d7c8c41b23b03e57b078df6d5e279a72043894b2eac03d05d51c0f75
www.bss-systems.dev,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,f90c695596d6055680d9785b226b10f22274e29f0ab55de38da3e79185013f3a
www.bss-systems.net,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,911e3fdd3ed8f5fc3139e1da127b68b521f46bf0a308871ebf26520ab436ce77
www.bss-systems.net,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,9b0601a1d7c8c41b23b03e57b078df6d5e279a72043894b2eac03d05d51c0f75
www.bss-systems.net,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,f90c695596d6055680d9785b226b10f22274e29f0ab55de38da3e79185013f3a
www.bss.solutions,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,911e3fdd3ed8f5fc3139e1da127b68b521f46bf0a308871ebf26520ab436ce77
www.bss.solutions,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,9b0601a1d7c8c41b23b03e57b078df6d5e279a72043894b2eac03d05d51c0f75
www.bss.solutions,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,f90c695596d6055680d9785b226b10f22274e29f0ab55de38da3e79185013f3a
www.bss.systems,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,911e3fdd3ed8f5fc3139e1da127b68b521f46bf0a308871ebf26520ab436ce77
www.bss.systems,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,9b0601a1d7c8c41b23b03e57b078df6d5e279a72043894b2eac03d05d51c0f75
www.bss.systems,_443._tcp.www.bss.systems,IN,TLSA,3,0,1,f90c695596d6055680d9785b226b10f22274e29f0ab55de38da3e79185013f3a
www.bsstjozef.nl,_443._tcp.www.bsstjozef.nl,IN,TLSA,3,0,1,6ae1c5b7b2584205f82a6926377920775b21c826f3d8b54b82a9731a6e5de619
www.buha.nl,_443._tcp.www.buha.nl,IN,TLSA,3,1,1,2bac8c6b5f6f9441c68ffb2705f46a672f67a7eb22f88a239f2c4848ed1f67dd
www.buhond.nl,_443._tcp.www.buhond.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.buma-fm.nl,_443._tcp.www.buma-fm.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.buma-fm.nl,_443._tcp.www.buma-fm.nl,IN,TLSA,3,1,1,ad113b9e9375d77834af3bd4a852b65410a6a50d6b55b44b7cf1de7318fee895
www.bunschoten.nl,_443._tcp.www.bunschoten.nl,IN,TLSA,2,1,1,237b1e60f05ca932c20d15fbdf6c3156d05a08040eccd6ac7782aa3ba6b49879
www.bureaubraam.nl,_443._tcp.www.bureaubraam.nl,IN,TLSA,3,0,1,361c0ef473ff77422d7e952298f06e24eb3dfd76e394cccc7fa80467e4ed2ef0
www.bureaukleiman.nl,_443._tcp.www.bureaukleiman.nl,IN,TLSA,3,0,1,06b5db8417a2e8c966c51305d84fccb18ddf459b4ece2555f230b18c0da3fb02
www.bureaustoelwiel.nl,_443._tcp.www.bureaustoelwiel.nl,IN,TLSA,3,0,1,42720e11f8621c25b690fdb43139b53ad1aad2baa96ad44f781d85cb3eb14f36
www.butterfliesandangels.nl,_443._tcp.www.butterfliesandangels.nl,IN,TLSA,3,1,1,c5adf14c57926a908e303edd849311badd926d7d4edfb9a358b741bc585abbb8
www.buurtplein.nl,_443._tcp.www.buurtplein.nl,IN,TLSA,3,1,1,56d9889705e97162a3417ffad9d39277d7534cb18d35303113be1c188b1e7db9
www.buurtpreventiepoeldijk.nl,_443._tcp.www.buurtpreventiepoeldijk.nl,IN,TLSA,3,0,1,39312bd39c401ce0c2388880de98f886f279b3ab72ec678a8aa3d055e9342ebb
www.bv-w.de,_443._tcp.www.bv-w.de,IN,TLSA,2,1,1,0b9fa5a59eed715c26c1020c711b4f6ec42d58b0015e14337a39dad301c5afc3
www.bv-w.de,_443._tcp.www.bv-w.de,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.bv-w.de,_443._tcp.www.bv-w.de,IN,TLSA,3,1,1,33979607af7fcfdfbe9a7edfe241fb87d4e6c4dff15fcbc37a386342f98f102e
www.bv-w.de,_443._tcp.www.bv-w.de,IN,TLSA,3,1,1,6f7902f21dab41fe26dc1afb39aaa97cc4e1964325102d5669181e36bf9a6931
www.bvo-ict.nl,_443._tcp.www.bvo-ict.nl,IN,TLSA,3,1,1,8442a1e603af1568385b7667229d07cd3886442374403eb7c2c5028a3371f8d5
www.byjensen.nl,_443._tcp.www.byjensen.nl,IN,TLSA,3,0,1,73a6a14826b34bda04c60162271d049b1d39433f7174eb562ba382550710a470
www.c1registry.com,_443._tcp.www.c1registry.com,IN,TLSA,3,1,1,83226655a13aa1f6748c73885a87452b8a954b2472cec7443477e18640b15b6e
www.c2registry.org,_443._tcp.www.c2registry.org,IN,TLSA,3,1,1,ae67396eb9e9fbb5ab3c11aeada226d786fe54d341cf71587997948f4ea2df37
www.cainites.net,_443._tcp.www.cainites.net,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.cainites.net,_443._tcp.www.cainites.net,IN,TLSA,3,1,1,b7c2bf6349920f022132904dfcd9dbcd35eaed02365a11aafb3ecc5e55aa4376
www.calligo.nl,_443._tcp.www.calligo.nl,IN,TLSA,2,1,2,0f644c9a1dcb8c04be6b385a60dbe4fdf7e2b81e335c9ad8c7cd0abe2ff9e7e5bbfbb68b38dd0216f17808f48bdf6af8c6347659c1f41a9858032c31f436d12c
www.calligo.nl,_443._tcp.www.calligo.nl,IN,TLSA,3,1,2,569ed5bcb73a07b8cb6bdc1518e83c9c2dc509c1efc3b1edc9df1baba7a01688a6bd1a5d54c8e011e4783e1c88bbc5d46cdc5277c90e2a8011071df28f1940a9
www.canodus.be,_443._tcp.www.canodus.be.web1.dane.canodus.be,IN,TLSA,3,1,2,6a6d3a61a83eee5b68e1f9d3e7483ee987ea3aedbb80e5bd86fcd7270bc82250ed75b2b37c2cd531a55aff9b1ab0f4d87a45cce56cdc50d141fdaef6da9594d4
www.canodus.com,_443._tcp.www.canodus.com.web1.dane.canodus.be,IN,TLSA,3,1,2,6a6d3a61a83eee5b68e1f9d3e7483ee987ea3aedbb80e5bd86fcd7270bc82250ed75b2b37c2cd531a55aff9b1ab0f4d87a45cce56cdc50d141fdaef6da9594d4
www.capelleaandenijssel.nl,_443._tcp.www.capelleaandenijssel.nl,IN,TLSA,2,1,1,4b49874e6aafd9084911fcb9bf23d51114a7c8c125889cdd0bc45776e3a3840b
www.caramdia.nl,_443._tcp.www.caramdia.nl,IN,TLSA,3,0,1,7ba925da04b934e8c755cd762938dccdea9f7b66ad87e745ec13b26176999a44
www.careers.abstractsupports.au,_443._tcp.www.careers.abstractsupports.au,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
www.careers.abstractsupports.au,_443._tcp.www.careers.abstractsupports.au,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.careers.abstractsupports.au,_443._tcp.www.careers.abstractsupports.au,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
www.careers.abstractsupports.au,_443._tcp.www.careers.abstractsupports.au,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
www.careers.abstractsupports.au,_443._tcp.www.careers.abstractsupports.au,IN,TLSA,3,0,1,1d3244384088a2657004d66e24bf1debed504894ee885d4047548c8694a88aee
www.careers.abstractsupports.com,_443._tcp.www.careers.abstractsupports.com,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
www.careers.abstractsupports.com,_443._tcp.www.careers.abstractsupports.com,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.careers.abstractsupports.com,_443._tcp.www.careers.abstractsupports.com,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
www.careers.abstractsupports.com,_443._tcp.www.careers.abstractsupports.com,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
www.careers.abstractsupports.com,_443._tcp.www.careers.abstractsupports.com,IN,TLSA,3,0,1,1d3244384088a2657004d66e24bf1debed504894ee885d4047548c8694a88aee
www.careers.abstractsupports.com.au,_443._tcp.www.careers.abstractsupports.com.au,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
www.careers.abstractsupports.com.au,_443._tcp.www.careers.abstractsupports.com.au,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.careers.abstractsupports.com.au,_443._tcp.www.careers.abstractsupports.com.au,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
www.careers.abstractsupports.com.au,_443._tcp.www.careers.abstractsupports.com.au,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
www.careers.abstractsupports.com.au,_443._tcp.www.careers.abstractsupports.com.au,IN,TLSA,3,0,1,1d3244384088a2657004d66e24bf1debed504894ee885d4047548c8694a88aee
www.carien.eu,_443._tcp.www.carien.eu,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.carien.eu,_443._tcp.www.carien.eu,IN,TLSA,3,1,1,f262cfdf91fdcac27680b463abbcdf286535a72c0875d92d510f3ad7ee588bbe
www.cbr.nl,_443._tcp.www.cbr.nl,IN,TLSA,3,1,1,3f2bc2f267ce3c66b75a8e4546b220884413f2bc8efe09ec5f59423ae94b9183
www.cbs.nl,_443._tcp.www.cbs.nl,IN,TLSA,3,1,1,ffb39da885aec65ffefee55ff26e0fa2c9e9fa05f42db097d58ff88823e93fcb
www.ccmm.care,_443._tcp.www.ccmm.care.deboca.net,IN,TLSA,2,1,1,0b9fa5a59eed715c26c1020c711b4f6ec42d58b0015e14337a39dad301c5afc3
www.ccmm.care,_443._tcp.www.ccmm.care.deboca.net,IN,TLSA,3,1,1,ccbb8dbccdbbc48e1dc647ba96a258b7f2461957d62009fc8cedb541ba81524f
www.celestashairmakeup.nl,_443._tcp.www.celestashairmakeup.nl,IN,TLSA,3,0,1,6f17d34a079d9856e86be9ba8b1842575bb568c8271fab6b701e70b564662b8d
www.cemcolori.nl,_443._tcp.www.cemcolori.nl,IN,TLSA,2,1,1,0b9fa5a59eed715c26c1020c711b4f6ec42d58b0015e14337a39dad301c5afc3
www.certificatie-portal.nl,_443._tcp.www.certificatie-portal.nl,IN,TLSA,3,0,1,0612dad3a5ed979e3e754137fb51846db5f18f17c3e31b269a268d8f7c135488
www.cesnet.cz,sectigotlsa.cesnet.cz,IN,TLSA,2,0,1,37834fa5ea40fbf7b61196955962e1ca0558872435e4206653d3f620dd8e988e
www.cferr.fr,_443._tcp.www.cferr.fr,IN,TLSA,3,1,1,8bc3171928ccb21b3d4727bb428b29dd7dcf28bafb4dac669b393054e95a219c
www.checktls.nl,_443._tcp.www.checktls.nl,IN,TLSA,3,0,1,4f9bf2b144a310912edfcc437e24432bf8a844b2e474be9015f4879b35198c85
www.cheshirebelle.nl,_443._tcp.www.cheshirebelle.nl,IN,TLSA,3,0,1,8d434759558d82b5daad64ebfad8c49005e5fd3e4179433e941bcec9abab9ca4
www.christiansaga.de,_443._tcp.www.christiansaga.de,IN,TLSA,3,1,1,bb9c4c3624546757c514538afd4148f341755c5c4575471de2c57a45401a607f
www.cio-platform.nl,_443._tcp.www.cio-platform.nl,IN,TLSA,3,1,1,922ec0e3b5c711cf841d312e35aa120eca1fb4e2e68460c91d772e36f2fcbf62
www.citytrainertilburg.nl,_443._tcp.www.citytrainertilburg.nl,IN,TLSA,0,1,1,4648564dc7c901037f631391d765643e8f8f86622849f59dfc9564838e1e8a76
www.ciz.nl,_443._tcp.www.ciz.nl,IN,TLSA,3,1,1,fd245c2909f1d54cb9444ec58d0403a915e110848fddf8954ca1c2239fc64c2b
www.clarioneers.nl,le-ca.bhosted.nl,IN,TLSA,2,0,1,25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d
www.classanova.nl,_443._tcp.www.classanova.nl,IN,TLSA,2,0,1,5a8f16fda448d783481cca57a2428d174dad8c60943ceb28f661ae31fd39a5fa
www.classanova.nl,_443._tcp.www.classanova.nl,IN,TLSA,2,0,1,67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
www.classicparadise.nl,_443._tcp.www.classicparadise.nl,IN,TLSA,3,0,1,808a8fe232f84d4ab0794509628c8798600cf91096cd02264c9e685b3f4cd8d0
www.climax-atletiek.nl,_443._tcp.www.climax-atletiek.nl,IN,TLSA,3,0,1,332c8f9099c526483cd0dd3ac159b6cf18e9360753722663f1da880cf2297ff2
www.cm-portimao.pt,_443._tcp.www.cm-portimao.pt,IN,TLSA,3,1,2,00cab4e68594c2292043ecc125ad87c5bfa70660e837f9a71e4eca71fe64b2b8a22a70aa8b5a58a780cf526cd8079e764799eb4a1f2c3a70819943cc1ebeca40
www.cnap-apeldoorn.nl,_443._tcp.www.cnap-apeldoorn.nl,IN,TLSA,3,0,1,de879ff9274062b92f96461977c934a32c5fef3b501b53f4c03a14f697e230f8
www.cni.net.id,_443._tcp.www.cni.net.id,IN,TLSA,3,1,1,2ba9e4f5408d8d19d5b7fde5c88e7c70396239657cf673c481d84500cf1473e5
www.cobytes.com,_443._tcp.www.cobytes.com,IN,TLSA,3,1,1,0be17030fea6a8114e80dec8941646b028791ea8f470526e3ef5150eb5f83831
www.coffee-code.nl,_443._tcp.www.coffee-code.nl,IN,TLSA,3,0,1,c7d827b555bb83088a6e6c0ef4427c225661ac52e986ba3e93612fdbf59c8657
www.compuserv.nl,_443._tcp.www.compuserv.nl,IN,TLSA,3,1,1,2b99e3fe75ec1036bbd4d06f769e69cacfbb647597843549562f6b0fc1e2d2da
www.compuservlelystad.nl,_443._tcp.www.compuservlelystad.nl,IN,TLSA,3,1,1,68c7653b18d80764794b3d8617c29b411c0d51441ae83e9262040fd76bdbec92
www.computerbas.nl,_443._tcp.www.computerbas.nl,IN,TLSA,3,0,1,9abd414e7c7022bc62dbaca6438b5d431176bd5513d2b1dcb4ad27ef4a239cd8
www.congerardstravel.nl,_443._tcp.www.congerardstravel.nl,IN,TLSA,3,0,1,8396b94a4776d1b6c220bdc37617c8a66de91b7a26fc22003cfe2c541f90eb20
www.connectie.nl,_443._tcp.www.connectie.nl,IN,TLSA,3,1,1,6bb44039251ab4488fe83e5f584bdaaa5fa16d119ebd5ef6e36caa53c86518b2
www.consulhosting.nl,_443._tcp.www.consulhosting.nl,IN,TLSA,3,1,1,852ec32c185496cd6ef302adc77a26e1ada64892698efa1f280a3d1d18b626d0
www.contras.nl,_443._tcp.www.contras.nl,IN,TLSA,3,0,1,31c543c6dd6cf90413329dcb807305ae5bfc81b259bc17366925203192897d5f
www.coosto.com,_443._tcp.www.coosto.com,IN,TLSA,3,1,1,de12b83b2db0ce577f872dcf1706135dcd594c92f860dc85d9c54d5ed02f6145
www.core-networks.de,_443._tcp.core-networks.de,IN,TLSA,3,1,2,95974e9749122ab6f6a827d500c733f75fed8174d0c44fc3627a6c8f6dbe266fa102061cb938a94d2af3590d29dce21fcea57107d431c37a0bc00a84d9ac814e
www.core-networks.de,_443._tcp.core-networks.de,IN,TLSA,3,1,2,acdd216ab745802da13d6459afcb778c54e399da22153eba8277b456dc9b28d5baf162600f9de9f89111c2c8f2cde2720f0bc5cb02f3f3e7a95adb1e884200c9
www.cornille.eu,_443._tcp.www.cornille.eu,IN,TLSA,3,0,1,f8d2a90b6772a14564843997011e7a3ea1dc9351af74f341c5a766ea3ecf1be5
www.cranendonck.nl,_443._tcp.www.cranendonck.nl,IN,TLSA,2,1,1,237b1e60f05ca932c20d15fbdf6c3156d05a08040eccd6ac7782aa3ba6b49879
www.creagraphy.nl,_443._tcp.www.creagraphy.nl,IN,TLSA,3,1,1,a75f8afa920385c39e3bf2ba74681be685d664382a61169b4ca7f084d0e84288
www.crisis.nl,_443._tcp.www.crisis.nl,IN,TLSA,1,0,1,b545d538a03f4f2e1185fc2f371657eb0b2e081667e31c10ebb33dbf8c2403fc
www.crisis.nl,_443._tcp.www.crisis.nl,IN,TLSA,3,1,1,a23cf7fcc957dc7ce27aca1093ad5af316c25d9deadfcd63711360fb541b4ec3
www.cruicky.uk,_443._tcp.www.cruicky.uk,IN,TLSA,0,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
www.cruicky.uk,_443._tcp.www.cruicky.uk,IN,TLSA,0,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.cruicky.uk,_443._tcp.www.cruicky.uk,IN,TLSA,0,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
www.cruicky.uk,_443._tcp.www.cruicky.uk,IN,TLSA,0,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
www.cultureelcafe.eu,_443._tcp.www.cultureelcafe.eu,IN,TLSA,2,0,1,5a8f16fda448d783481cca57a2428d174dad8c60943ceb28f661ae31fd39a5fa
www.cultureelcafe.eu,_443._tcp.www.cultureelcafe.eu,IN,TLSA,2,0,1,67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd
www.customyou.nl,_443._tcp.www.customyou.nl,IN,TLSA,3,0,1,74982e75e4b695a5fb22b56d698493b7047b133530690187cf33868a0709e17a
www.cvdburg.nl,_443._tcp.www.cvdburg.nl,IN,TLSA,3,0,1,d5f85873812796514a3d93ff89a6a4f95fd9e3aa03e2cdb7b42421ded1387a68
www.cvdbweb.nl,_443._tcp.www.cvdbweb.nl,IN,TLSA,3,0,1,67c90f8873bef7575e3eeb6b52e011bd33e8e631529c0dd3b1450371a286afe0
www.cyberpro.club,_443._tcp.www.cyberpro.club,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
www.cyberpro.club,_443._tcp.www.cyberpro.club,IN,TLSA,3,1,1,418d8e9d181d9f1139ae62f07003d2c0a1f6c8464d2547a8c8483bed6615179b
www.cybersquare.nl,_443._tcp.www.cybersquare.nl,IN,TLSA,3,0,1,0452150acdf97a8527b0a93120c90777b00aff5e43c0a0827dfce969570f6399
www.dagboekvaneenfotogek.nl,_443._tcp.www.dagboekvaneenfotogek.nl,IN,TLSA,3,0,1,ac27295fcc4bc0a2a22e2ecc4f45ed56e3eec8818b5f4d81b300d6ae82c77643
www.dailymilk.nl,_443._tcp.www.dailymilk.nl,IN,TLSA,3,0,1,5b46c59807c5dad40c5c6a616b723458f34b943d4c7dc715750a2415e1c6e843
www.dakraamsteenbergen.nl,_443._tcp.www.dakraamsteenbergen.nl,IN,TLSA,2,1,1,c784333d20bcd742b9fdc3236f4e509b8937070e73067e254dd3bf9c45bf4dde
www.dakraamsteenbergen.nl,_443._tcp.www.dakraamsteenbergen.nl,IN,TLSA,3,1,1,04338fa4968760ca4d2eddf084d4e5f2fecda7ce0fa501b8ed3c3b645261794f
www.dalfsen.nl,_443._tcp.www.dalfsen.nl,IN,TLSA,2,1,1,61aa3e460cc89583615dceb9721f48a4acd244551288bd3512df1ceac3785cb5
www.dalfsen.nl,_443._tcp.www.dalfsen.nl,IN,TLSA,2,1,1,ad6d469e926687693d17ab8d2061439b6ecc98bd23e0ed42c326f2c859fe4d7b
www.dalfsen.nl,_443._tcp.www.dalfsen.nl,IN,TLSA,3,0,1,8c47ab3a4e52d139f8b22fa23596d79e105ae491a62823c0e673257da5013c96
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,1,3e2591ac81eef66244bcb77710240f5ba2dcc0c3b4dd9866695650bcf99437b5
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,1,4d8b1be2eb6f88f5af077494b5895dfadb52f538532847e212cdef7eddbe2733
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,1,c05b1935f0d863d4cf78354b47b2b531072e6f1dff4d41579e1c90a302012f27
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,1,e36156083c3ed5585a0848eff4162e3c0ea742321f256157226c7b4cb11e0f70
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,2,1dadd076b548bed4b88675d6c2247c7a5a10a1a0458131f8da80eb4a8dea583c071b2158c2723cb48cb34465ce9599fddc4bfdcbc6b8d49ae27888ca0495631c
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,2,beb55a607759200c5b3b6e65d4d95e75c0775a55a0b3b8e9575ce2a5247acd062d3a137a32b28e8cc71c1860c370d1b785652d179317679145c67d60174616e8
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,2,d1cf48c258b3004f07164472eb8007f39b4aeb8bbacacdaecf0b3ca3a9d07b0d221f7e4cd8804c80fea7b2fa6b13f8182dd377c9609b11097ce252e12fe3fbd7
www.dalfsennet.nl,_443._tcp.www.dalfsennet.nl,IN,TLSA,1,1,2,ecc2855fdd98b6cd0aa9512bfcac41f9d1ced78439d0f5b5b73a52527db61bead3c6b4a2e23a5444306fd5e23f33326f73086b9ca4151d777448aae0cda9226d
www.damousys.nl,_443._tcp.www.damousys.nl,IN,TLSA,3,0,1,6c4bdc8e30045dd52f3867b3b892e00d1de734281353bd33b5e51994c16a7355
www.daniellemaakt.nl,_443._tcp.www.daniellemaakt.nl,IN,TLSA,3,0,1,c556e0cc66b98c9467aa9693287495bf0205a489a023aba97c19e0d92f92bd8e
www.danielmicay.ca,_443._tcp.www.danielmicay.ca,IN,TLSA,3,1,1,2e2a267bd64b42e6b6176cdadcb96e31ede32249adc48ac6c8da9e5e4560a686
www.danielmicay.com,_443._tcp.www.danielmicay.com,IN,TLSA,3,1,1,2e2a267bd64b42e6b6176cdadcb96e31ede32249adc48ac6c8da9e5e4560a686
www.danielmicay.dev,_443._tcp.www.danielmicay.dev,IN,TLSA,3,1,1,2e2a267bd64b42e6b6176cdadcb96e31ede32249adc48ac6c8da9e5e4560a686
www.daniqueschrijft.nl,_443._tcp.www.daniqueschrijft.nl,IN,TLSA,3,0,1,dedce6def4e38b579225b50e5f08d85111f620c37f8fdaf011d05627093a7cc4
www.darac.org.uk,_443._tcp.www.darac.org.uk,IN,TLSA,3,1,1,4ee06e3050505e7148cc1d1eebc6c0a219e5ccbd92f27fe1634720488251076b
www.darac.org.uk,_443._tcp.www.darac.org.uk,IN,TLSA,3,1,1,b7651fbf8661d126aa8e021a6b67ab92f8758fb6ab9dda025eb47807c4698e12
www.darac.org.uk,_443._tcp.www.darac.org.uk,IN,TLSA,3,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
www.darecode.nl,_443._tcp.www.darecode.nl,IN,TLSA,3,0,1,2a7c8bb39ec1f1b8c3ca7ef5176bdc5246c8cac5b00f11057f1dccd693109936
www.darwin-eu.org,_443._tcp.www.darwin-eu.org,IN,TLSA,3,1,1,60bc9b2ff3ce435182a5eab0893123c7a5d1771dcbf10ef0bb2611989454d476
www.databeesie.nl,_443._tcp.www.databeesie.nl,IN,TLSA,3,1,1,471052b9a1e404890db1ec5d72ab96e8fcd07f653b1f75a87136ee499fd768e5
www.dcsf.nl,_443._tcp.www.dcsf.nl,IN,TLSA,3,0,1,3a4c64d30170f4c6d7dabe873630e5b1fd24d21dc5e6a6b02c020b6da829f500
www.de-groot.it,_443._tcp.www.de-groot.it,IN,TLSA,3,1,1,e4fd68aa195b2172059d21832543744421faad97a2e4ea77d3eae75e4828076a
www.de-haan.frl,_443._tcp.www.de-haan.frl,IN,TLSA,3,0,1,6592ad13b2d02dbf4f8a035e016085a09a72d639ffe6fe89040c7fe4b2971f8e
www.dedb.nl,_443._tcp.www.dedb.nl,IN,TLSA,3,0,1,04b21e76150abe6b0384a5b5bae7130efef75fb565188bf6324a1ae6bd2690d5
www.dedein.nl,_443._tcp.www.dedein.nl,IN,TLSA,3,0,1,90ea5e3b503fa69b9a44571a24b8012482660487d4d167009afaec72904afa05
www.dedronterreporter.nl,_443._tcp.www.dedronterreporter.nl,IN,TLSA,3,1,1,281d67a0e23568df618cfaa18585f755932aa961d6c812a5859a8080e19e4ee1
www.deduijventil.nl,_443._tcp.www.deduijventil.nl,IN,TLSA,1,1,1,04cf9fdbef5966e0df0987f191397208612d6317f250f496d964b40cb88e584a
www.deduijventil.nl,_443._tcp.www.deduijventil.nl,IN,TLSA,1,1,1,4256e9b5a0f0775d123a2b21331c837dcdd67dce396287b44376e0bcaa846bba
